intblock_id,country_code,include_type,status,joined,left
IAF_ASTRO,US,country,member,,
IAF_ASTRO,UY,country,member,,
IAF_ASTRO,UZ,country,member,,
IAF_ASTRO,VN,country,member,,
IAF_ASTRO,ZA,country,member,,
IAIS,AD,country,member,,
IAIS,AE,country,member,,
IAIS,AL,country,member,,
IAIS,AM,country,member,,
IAIS,AO,country,member,,
IAIS,AR,country,member,,
IAIS,AT,country,member,,
IAIS,AU,country,member,,
IAIS,AW,country,member,,
IAIS,AZ,country,member,,
IAIS,BA,country,member,,
IAIS,BB,country,member,,
IAIS,BE,country,member,,
IAIS,BG,country,member,,
IAIS,BH,country,member,,
IAIS,BI,country,member,,
IAIS,BM,country,member,,
IAIS,BN,country,member,,
IAIS,BR,country,member,,
IAIS,BS,country,member,,
IAIS,BW,country,member,,
IAIS,BZ,country,member,,
IAIS,CA,country,member,,
IAIS,CD,country,member,,
IAIS,CH,country,member,,
IAIS,CL,country,member,,
IAIS,CN,country,member,,
IAIS,CO,country,member,,
IAIS,CR,country,member,,
IAIS,CV,country,member,,
IAIS,CW,country,member,,
IAIS,CZ,country,member,,
IAIS,DE,country,member,,
IAIS,DK,country,member,,
IAIS,DO,country,member,,
IAIS,EE,country,member,,
IAIS,EG,country,member,,
IAIS,ES,country,member,,
IAIS,FI,country,member,,
IAIS,FR,country,member,,
IAIS,GB,country,member,,
IAIS,GE,country,member,,
IAIS,GG,country,member,,
IAIS,GH,country,member,,
IAIS,GI,country,member,,
IAIS,GR,country,member,,
IAIS,GT,country,member,,
IAIS,HK,country,member,,
IAIS,HR,country,member,,
IAIS,HU,country,member,,
IAIS,ID,country,member,,
IAIS,IE,country,member,,
IAIS,IL,country,member,,
IAIS,IM,country,member,,
IAIS,IN,country,member,,
IAIS,IT,country,member,,
IAIS,JE,country,member,,
IAIS,JM,country,member,,
IAIS,JO,country,member,,
IAIS,JP,country,member,,
IAIS,KE,country,member,,
IAIS,KH,country,member,,
IAIS,KR,country,member,,
IAIS,KV,country,member,,
IAIS,KW,country,member,,
IAIS,KY,country,member,,
IAIS,KZ,country,member,,
IAIS,LI,country,member,,
IAIS,LK,country,member,,
IAIS,LS,country,member,,
IAIS,LT,country,member,,
IAIS,LU,country,member,,
IAIS,LV,country,member,,
IAIS,MA,country,member,,
IAIS,MD,country,member,,
IAIS,ME,country,member,,
IAIS,MK,country,member,,
IAIS,MN,country,member,,
IAIS,MO,country,member,,
IAIS,MT,country,member,,
IAIS,MU,country,member,,
IAIS,MV,country,member,,
IAIS,MW,country,member,,
IAIS,MX,country,member,,
IAIS,MY,country,member,,
IAIS,MZ,country,member,,
IAIS,NA,country,member,,
IAIS,NC,country,member,,
IAIS,NG,country,member,,
IAIS,NL,country,member,,
IAIS,NO,country,member,,
IAIS,NP,country,member,,
IAIS,NZ,country,member,,
IAIS,OM,country,member,,
IAIS,PA,country,member,,
IAIS,PE,country,member,,
IAIS,PF,country,member,,
IAIS,PG,country,member,,
IAIS,PH,country,member,,
IAIS,PK,country,member,,
IAIS,PL,country,member,,
IAIS,PS,country,member,,
IAIS,PT,country,member,,
IAIS,PY,country,member,,
IAIS,QA,country,member,,
IAIS,RO,country,member,,
IAIS,RS,country,member,,
IAIS,RW,country,member,,
IAIS,SA,country,member,,
IAIS,SC,country,member,,
IAIS,SG,country,member,,
IAIS,SI,country,member,,
IAIS,SK,country,member,,
IAIS,SR,country,member,,
IAIS,SV,country,member,,
IAIS,SX,country,member,,
IAIS,SZ,country,member,,
IAIS,TC,country,member,,
IAIS,TG,country,member,,
IAIS,TH,country,member,,
IAIS,TN,country,member,,
IAIS,TR,country,member,,
IAIS,TT,country,member,,
IAIS,TW,country,member,,
IAIS,UA,country,member,,
IAIS,UG,country,member,,
IAIS,US,country,member,,
IAIS,UY,country,member,,
IAIS,UZ,country,member,,
IAIS,VG,country,member,,
IAIS,VN,country,member,,
IAIS,VU,country,member,,
IAIS,WS,country,member,,
IAIS,ZA,country,member,,
IAIS,ZM,country,member,,
IAIS,ZW,country,member,,
IALA,AL,country,member,,
IALA,AR,country,member,,
IALA,AU,country,member,,
IALA,BE,country,member,,
IALA,BG,country,member,,
IALA,BR,country,member,,
IALA,CA,country,member,,
IALA,CL,country,member,,
IALA,CN,country,member,,
IALA,CU,country,member,,
IALA,DE,country,member,,
IALA,DK,country,member,,
IALA,EG,country,member,,
IALA,ES,country,member,,
IALA,FI,country,member,,
IALA,FR,country,member,,
IALA,GB,country,member,,
IALA,HR,country,member,,
IALA,IE,country,member,,
IALA,IN,country,member,,
IALA,IS,country,member,,
IALA,IT,country,member,,
IALA,JP,country,member,,
IALA,KR,country,member,,
IALA,MX,country,member,,
IALA,MY,country,member,,
IALA,NL,country,member,,
IALA,NO,country,member,,
IALA,OM,country,member,,
IALA,PA,country,member,,
IALA,PT,country,member,,
IALA,QA,country,member,,
IALA,RO,country,member,,
IALA,RU,country,member,,
IALA,SA,country,member,,
IALA,SB,country,member,,
IALA,SE,country,member,,
IALA,SG,country,member,,
IALA,SI,country,member,,
IALA,TN,country,member,,
IALA,TR,country,member,,
IALA,UY,country,member,,
IAPH,AE,country,member,,
IAPH,AL,country,member,,
IAPH,AR,country,member,,
IAPH,AU,country,member,,
IAPH,AW,country,member,,
IAPH,AZ,country,member,,
IAPH,BD,country,member,,
IAPH,BE,country,member,,
IAPH,BG,country,member,,
IAPH,BJ,country,member,,
IAPH,BN,country,member,,
IAPH,BR,country,member,,
IAPH,BS,country,member,,
IAPH,CA,country,member,,
IAPH,CG,country,member,,
IAPH,CH,country,member,,
IAPH,CI,country,member,,
IAPH,CM,country,member,,
IAPH,CN,country,member,,
IAPH,CO,country,member,,
IAPH,CV,country,member,,
IAPH,CY,country,member,,
IAPH,DE,country,member,,
IAPH,DJ,country,member,,
IAPH,DK,country,member,,
IAPH,EG,country,member,,
IAPH,ES,country,member,,
IAPH,FI,country,member,,
IAPH,FJ,country,member,,
IAPH,FR,country,member,,
IAPH,GB,country,member,,
IAPH,GH,country,member,,
IAPH,GI,country,member,,
IAPH,GM,country,member,,
IAPH,GN,country,member,,
IAPH,GR,country,member,,
IAPH,HN,country,member,,
IAPH,ID,country,member,,
IAPH,IN,country,member,,
IAPH,IR,country,member,,
IAPH,IS,country,member,,
IAPH,IT,country,member,,
IAPH,JM,country,member,,
IAPH,JP,country,member,,
IAPH,KE,country,member,,
IAPH,KR,country,member,,
IAPH,KW,country,member,,
IAPH,KY,country,member,,
IAPH,LB,country,member,,
IAPH,LK,country,member,,
IAPH,LV,country,member,,
IAPH,MA,country,member,,
IAPH,MR,country,member,,
IAPH,MT,country,member,,
IAPH,MU,country,member,,
IAPH,MV,country,member,,
IAPH,MY,country,member,,
IAPH,NA,country,member,,
IAPH,NG,country,member,,
IAPH,NL,country,member,,
IAPH,NO,country,member,,
IAPH,NZ,country,member,,
IAPH,OM,country,member,,
IAPH,PA,country,member,,
IAPH,PE,country,member,,
IAPH,PG,country,member,,
IAPH,PH,country,member,,
IAPH,PK,country,member,,
IAPH,PL,country,member,,
IAPH,PT,country,member,,
IAPH,QA,country,member,,
IAPH,SA,country,member,,
IAPH,SB,country,member,,
IAPH,SE,country,member,,
IAPH,SG,country,member,,
IAPH,SL,country,member,,
IAPH,SN,country,member,,
IAPH,TG,country,member,,
IAPH,TR,country,member,,
IAPH,TT,country,member,,
IAPH,UA,country,member,,
IAPH,US,country,member,,
IAPH,UY,country,member,,
IAPH,VE,country,member,,
IAPH,VN,country,member,,
IAPH,ZA,country,member,,
IASC,AT,country,member,,
IASC,BE,country,member,,
IASC,CA,country,member,,
IASC,CH,country,member,,
IASC,CN,country,member,,
IASC,CZ,country,member,,
IASC,DE,country,member,,
IASC,DK,country,member,,
IASC,ES,country,member,,
IASC,FI,country,member,,
IASC,FR,country,member,,
IASC,GB,country,member,,
IASC,IN,country,member,,
IASC,IS,country,member,,
IASC,IT,country,member,,
IASC,JP,country,member,,
IASC,KR,country,member,,
IASC,NL,country,member,,
IASC,NO,country,member,,
IASC,PL,country,member,,
IASC,PT,country,member,,
IASC,RU,country,member,,
IASC,SE,country,member,,
IASC,TR,country,member,,
IASC,US,country,member,,
IATA,AD,country,member,,
IATA,AE,country,member,,
IATA,AF,country,member,,
IATA,AG,country,member,,
IATA,AL,country,member,,
IATA,AM,country,member,,
IATA,AO,country,member,,
IATA,AR,country,member,,
IATA,AT,country,member,,
IATA,AU,country,member,,
IATA,AZ,country,member,,
IATA,BA,country,member,,
IATA,BB,country,member,,
IATA,BD,country,member,,
IATA,BE,country,member,,
IATA,BF,country,member,,
IATA,BG,country,member,,
IATA,BH,country,member,,
IATA,BI,country,member,,
IATA,BJ,country,member,,
IATA,BN,country,member,,
IATA,BO,country,member,,
IATA,BR,country,member,,
IATA,BS,country,member,,
IATA,BT,country,member,,
IATA,BW,country,member,,
IATA,BY,country,member,,
IATA,BZ,country,member,,
IATA,CA,country,member,,
IATA,CD,country,member,,
IATA,CF,country,member,,
IATA,CG,country,member,,
IATA,CH,country,member,,
IATA,CI,country,member,,
IATA,CK,country,member,,
IATA,CL,country,member,,
IATA,CM,country,member,,
IATA,CN,country,member,,
IATA,CO,country,member,,
IATA,CR,country,member,,
IATA,CU,country,member,,
IATA,CV,country,member,,
IATA,CY,country,member,,
IATA,CZ,country,member,,
IATA,DE,country,member,,
IATA,DJ,country,member,,
IATA,DK,country,member,,
IATA,DM,country,member,,
IATA,DO,country,member,,
IATA,DZ,country,member,,
IATA,EC,country,member,,
IATA,EE,country,member,,
IATA,EG,country,member,,
IATA,ER,country,member,,
IATA,ES,country,member,,
IATA,ET,country,member,,
IATA,FI,country,member,,
IATA,FJ,country,member,,
IATA,FM,country,member,,
IATA,FR,country,member,,
IATA,GA,country,member,,
IATA,GB,country,member,,
IATA,GD,country,member,,
IATA,GE,country,member,,
IATA,GH,country,member,,
IATA,GM,country,member,,
IATA,GN,country,member,,
IATA,GQ,country,member,,
IATA,GR,country,member,,
IATA,GT,country,member,,
IATA,GW,country,member,,
IATA,GY,country,member,,
IATA,HN,country,member,,
IATA,HR,country,member,,
IATA,HT,country,member,,
IATA,HU,country,member,,
IATA,ID,country,member,,
IATA,IE,country,member,,
IATA,IL,country,member,,
IATA,IN,country,member,,
IATA,IQ,country,member,,
IATA,IR,country,member,,
IATA,IS,country,member,,
IATA,IT,country,member,,
IATA,JM,country,member,,
IATA,JO,country,member,,
IATA,JP,country,member,,
IATA,KE,country,member,,
IATA,KG,country,member,,
IATA,KH,country,member,,
IATA,KI,country,member,,
IATA,KM,country,member,,
IATA,KN,country,member,,
IATA,KP,country,member,,
IATA,KR,country,member,,
IATA,KW,country,member,,
IATA,KZ,country,member,,
IATA,LA,country,member,,
IATA,LB,country,member,,
IATA,LC,country,member,,
IATA,LK,country,member,,
IATA,LR,country,member,,
IATA,LS,country,member,,
IATA,LT,country,member,,
IATA,LU,country,member,,
IATA,LV,country,member,,
IATA,LY,country,member,,
IATA,MA,country,member,,
IATA,MC,country,member,,
IATA,MD,country,member,,
IATA,ME,country,member,,
IATA,MG,country,member,,
IATA,MH,country,member,,
IATA,MK,country,member,,
IATA,ML,country,member,,
IATA,MM,country,member,,
IATA,MN,country,member,,
IATA,MR,country,member,,
IATA,MT,country,member,,
IATA,MU,country,member,,
IATA,MV,country,member,,
IATA,MW,country,member,,
IATA,MX,country,member,,
IATA,MY,country,member,,
IATA,MZ,country,member,,
IATA,NA,country,member,,
IATA,NE,country,member,,
IATA,NG,country,member,,
IATA,NI,country,member,,
IATA,NL,country,member,,
IATA,NO,country,member,,
IATA,NP,country,member,,
IATA,NR,country,member,,
IATA,NU,country,member,,
IATA,NZ,country,member,,
IATA,OM,country,member,,
IATA,PA,country,member,,
IATA,PE,country,member,,
IATA,PG,country,member,,
IATA,PH,country,member,,
IATA,PK,country,member,,
IATA,PL,country,member,,
IATA,PT,country,member,,
IATA,PW,country,member,,
IATA,PY,country,member,,
IATA,QA,country,member,,
IATA,RO,country,member,,
IATA,RS,country,member,,
IATA,RU,country,member,,
IATA,RW,country,member,,
IATA,SA,country,member,,
IATA,SB,country,member,,
IATA,SC,country,member,,
IATA,SD,country,member,,
IATA,SE,country,member,,
IATA,SG,country,member,,
IATA,SI,country,member,,
IATA,SK,country,member,,
IATA,SL,country,member,,
IATA,SM,country,member,,
IATA,SN,country,member,,
IATA,SO,country,member,,
IATA,SR,country,member,,
IATA,SS,country,member,,
IATA,ST,country,member,,
IATA,SV,country,member,,
IATA,SY,country,member,,
IATA,SZ,country,member,,
IATA,TD,country,member,,
IATA,TG,country,member,,
IATA,TH,country,member,,
IATA,TJ,country,member,,
IATA,TL,country,member,,
IATA,TM,country,member,,
IATA,TN,country,member,,
IATA,TO,country,member,,
IATA,TR,country,member,,
IATA,TT,country,member,,
IATA,TV,country,member,,
IATA,TZ,country,member,,
IATA,UA,country,member,,
IATA,UG,country,member,,
IATA,US,country,member,,
IATA,UY,country,member,,
IATA,UZ,country,member,,
IATA,VC,country,member,,
IATA,VE,country,member,,
IATA,VN,country,member,,
IATA,VU,country,member,,
IATA,WS,country,member,,
IATA,YE,country,member,,
IATA,ZA,country,member,,
IATA,ZM,country,member,,
IATA,ZW,country,member,,
IATTC,BO,country,cooperating,,
IATTC,BZ,country,member,2007-06-12,
IATTC,CA,country,member,2009-06-03,
IATTC,CL,country,cooperating,,
IATTC,CN,country,member,2009-10-30,
IATTC,CO,country,member,,
IATTC,CR,country,founding_member,1950,
IATTC,EC,country,member,2021-05-07,
IATTC,ES,country,former_member,,2010-08-27
IATTC,FR,country,member,2007-07-20,
IATTC,GT,country,member,2009-09-30,
IATTC,HN,country,cooperating,,
IATTC,ID,country,cooperating,,
IATTC,JP,country,member,2008-07-11,
IATTC,KI,country,member,2011-06-29,
IATTC,KR,country,member,2005-12-13,
IATTC,LR,country,cooperating,,
IATTC,MX,country,member,2005-01-14,
IATTC,NI,country,member,2006-12-13,
IATTC,PA,country,member,2007-07-10,
IATTC,PE,country,member,2018-10-22,
IATTC,SV,country,member,2005-03-10,
IATTC,TW,country,member,2010-08-17,
IATTC,US,country,founding_member,1950,
IATTC,VE,country,member,,
IATTC,VU,country,member,,
IAU,AM,country,member,,
IAU,AR,country,member,,
IAU,AT,country,member,,
IAU,AU,country,member,,
IAU,AZ,country,member,,
IAU,BE,country,founding_member,1919-07-28,
IAU,BG,country,member,,
IAU,BO,country,member,,
IAU,BR,country,member,,
IAU,BY,country,member,,
IAU,CA,country,founding_member,1919-07-28,
IAU,CH,country,member,,
IAU,CL,country,member,,
IAU,CN,country,member,,
IAU,CO,country,member,,
IAU,CR,country,member,,
IAU,CU,country,member,,
IAU,CZ,country,member,,
IAU,DE,country,member,,
IAU,DK,country,member,,
IAU,DZ,country,member,,
IAU,EC,country,member,,
IAU,EE,country,member,,
IAU,EG,country,member,,
IAU,ES,country,member,,
IAU,ET,country,member,,
IAU,FI,country,member,,
IAU,FR,country,founding_member,1919-07-28,
IAU,GB,country,founding_member,1919-07-28,
IAU,GE,country,member,,
IAU,GR,country,founding_member,1919-07-28,
IAU,HR,country,member,,
IAU,HU,country,member,,
IAU,ID,country,member,,
IAU,IE,country,member,,
IAU,IL,country,member,,
IAU,IN,country,member,,
IAU,IR,country,member,,
IAU,IS,country,member,,
IAU,IT,country,member,,
IAU,JO,country,member,,
IAU,JP,country,founding_member,1919-07-28,
IAU,KE,country,member,,
IAU,KR,country,member,,
IAU,KZ,country,member,,
IAU,LB,country,member,,
IAU,LK,country,member,,
IAU,LT,country,member,,
IAU,LU,country,member,,
IAU,LV,country,member,,
IAU,MA,country,member,,
IAU,MC,country,member,,
IAU,MN,country,member,,
IAU,MX,country,member,,
IAU,MY,country,member,,
IAU,NG,country,member,,
IAU,NL,country,member,,
IAU,NO,country,member,,
IAU,NP,country,member,,
IAU,NZ,country,member,,
IAU,PE,country,member,,
IAU,PH,country,member,,
IAU,PK,country,member,,
IAU,PL,country,member,,
IAU,PT,country,member,,
IAU,PY,country,member,,
IAU,RO,country,member,,
IAU,RS,country,member,,
IAU,RU,country,member,,
IAU,SA,country,member,,
IAU,SD,country,member,,
IAU,SE,country,member,,
IAU,SI,country,member,,
IAU,SK,country,member,,
IAU,SY,country,member,,
IAU,TH,country,member,,
IAU,TN,country,member,,
IAU,TR,country,member,,
IAU,UA,country,member,,
IAU,US,country,founding_member,1919-07-28,
IAU,UY,country,member,,
IAU,UZ,country,member,,
IAU,VE,country,member,,
IAU,VN,country,member,,
IAU,ZA,country,member,,
IAU_UNIV,AD,country,member,,
IAU_UNIV,AE,country,member,,
IAU_UNIV,AF,country,member,,
IAU_UNIV,AL,country,member,,
IAU_UNIV,AM,country,member,,
IAU_UNIV,AR,country,member,,
IAU_UNIV,AT,country,member,,
IAU_UNIV,AU,country,member,,
IAU_UNIV,AZ,country,member,,
IAU_UNIV,BA,country,member,,
IAU_UNIV,BD,country,member,,
IAU_UNIV,BE,country,member,,
IAU_UNIV,BF,country,member,,
IAU_UNIV,BG,country,member,,
IAU_UNIV,BH,country,member,,
IAU_UNIV,BN,country,member,,
IAU_UNIV,BR,country,member,,
IAU_UNIV,BW,country,member,,
IAU_UNIV,CA,country,member,,
IAU_UNIV,CD,country,member,,
IAU_UNIV,CG,country,member,,
IAU_UNIV,CH,country,member,,
IAU_UNIV,CI,country,member,,
IAU_UNIV,CL,country,member,,
IAU_UNIV,CM,country,member,,
IAU_UNIV,CO,country,member,,
IAU_UNIV,CR,country,member,,
IAU_UNIV,CV,country,member,,
IAU_UNIV,CY,country,member,,
IAU_UNIV,CZ,country,member,,
IAU_UNIV,DE,country,member,,
IAU_UNIV,DK,country,member,,
IAU_UNIV,EC,country,member,,
IAU_UNIV,EG,country,member,,
IAU_UNIV,ES,country,member,,
IAU_UNIV,ET,country,member,,
IAU_UNIV,FI,country,member,,
IAU_UNIV,FJ,country,member,,
IAU_UNIV,FO,country,member,,
IAU_UNIV,FR,country,member,,
IAU_UNIV,GB,country,member,,
IAU_UNIV,GE,country,member,,
IAU_UNIV,GH,country,member,,
IAU_UNIV,GR,country,member,,
IAU_UNIV,HK,country,member,,
IAU_UNIV,HR,country,member,,
IAU_UNIV,HT,country,member,,
IAU_UNIV,HU,country,member,,
IAU_UNIV,ID,country,member,,
IAU_UNIV,IE,country,member,,
IAU_UNIV,IO,country,member,,
IAU_UNIV,IQ,country,member,,
IAU_UNIV,IR,country,member,,
IAU_UNIV,IS,country,member,,
IAU_UNIV,IT,country,member,,
IAU_UNIV,JM,country,member,,
IAU_UNIV,JO,country,member,,
IAU_UNIV,JP,country,member,,
IAU_UNIV,KE,country,member,,
IAU_UNIV,KG,country,member,,
IAU_UNIV,KH,country,member,,
IAU_UNIV,KR,country,member,,
IAU_UNIV,KZ,country,member,,
IAU_UNIV,LB,country,member,,
IAU_UNIV,LK,country,member,,
IAU_UNIV,LR,country,member,,
IAU_UNIV,LS,country,member,,
IAU_UNIV,LT,country,member,,
IAU_UNIV,LY,country,member,,
IAU_UNIV,MA,country,member,,
IAU_UNIV,MD,country,member,,
IAU_UNIV,MK,country,member,,
IAU_UNIV,MN,country,member,,
IAU_UNIV,MO,country,member,,
IAU_UNIV,MU,country,member,,
IAU_UNIV,MV,country,member,,
IAU_UNIV,MW,country,member,,
IAU_UNIV,MX,country,member,,
IAU_UNIV,MY,country,member,,
IAU_UNIV,MZ,country,member,,
IAU_UNIV,NG,country,member,,
IAU_UNIV,NI,country,member,,
IAU_UNIV,NL,country,member,,
IAU_UNIV,NO,country,member,,
IAU_UNIV,NP,country,member,,
IAU_UNIV,OM,country,member,,
IAU_UNIV,PE,country,member,,
IAU_UNIV,PH,country,member,,
IAU_UNIV,PK,country,member,,
IAU_UNIV,PL,country,member,,
IAU_UNIV,PS,country,member,,
IAU_UNIV,PT,country,member,,
IAU_UNIV,QA,country,member,,
IAU_UNIV,RO,country,member,,
IAU_UNIV,RU,country,member,,
IAU_UNIV,RW,country,member,,
IAU_UNIV,SA,country,member,,
IAU_UNIV,SE,country,member,,
IAU_UNIV,SI,country,member,,
IAU_UNIV,SM,country,member,,
IAU_UNIV,SO,country,member,,
IAU_UNIV,SS,country,member,,
IAU_UNIV,SY,country,member,,
IAU_UNIV,TH,country,member,,
IAU_UNIV,TM,country,member,,
IAU_UNIV,TN,country,member,,
IAU_UNIV,TR,country,member,,
IAU_UNIV,TZ,country,member,,
IAU_UNIV,UA,country,member,,
IAU_UNIV,UG,country,member,,
IAU_UNIV,US,country,member,,
IAU_UNIV,UY,country,member,,
IAU_UNIV,UZ,country,member,,
IAU_UNIV,VN,country,member,,
IAU_UNIV,ZA,country,member,,
IAU_UNIV,ZW,country,member,,
IBE,AD,country,member,,
IBE,AE,country,member,,
IBE,AF,country,member,,
IBE,AG,country,member,,
IBE,AL,country,member,,
IBE,AM,country,member,,
IBE,AO,country,member,,
IBE,AR,country,member,,
IBE,AT,country,member,,
IBE,AU,country,member,,
IBE,AZ,country,member,,
IBE,BA,country,member,,
IBE,BB,country,member,,
IBE,BD,country,member,,
IBE,BE,country,member,,
IBE,BF,country,member,,
IBE,BG,country,member,,
IBE,BH,country,member,,
IBE,BI,country,member,,
IBE,BJ,country,member,,
IBE,BN,country,member,,
IBE,BO,country,member,,
IBE,BR,country,member,,
IBE,BS,country,member,,
IBE,BT,country,member,,
IBE,BW,country,member,,
IBE,BY,country,member,,
IBE,BZ,country,member,,
IBE,CA,country,member,,
IBE,CD,country,member,,
IBE,CF,country,member,,
IBE,CG,country,member,,
IBE,CH,country,member,,
IBE,CI,country,member,,
IBE,CL,country,member,,
IBE,CM,country,member,,
IBE,CN,country,member,,
IBE,CO,country,member,,
IBE,CR,country,member,,
IBE,CU,country,member,,
IBE,CV,country,member,,
IBE,CY,country,member,,
IBE,CZ,country,member,,
IBE,DE,country,member,,
IBE,DJ,country,member,,
IBE,DK,country,member,,
IBE,DM,country,member,,
IBE,DO,country,member,,
IBE,DZ,country,member,,
IBE,EC,country,member,,
IBE,EE,country,member,,
IBE,EG,country,member,,
IBE,ER,country,member,,
IBE,ES,country,member,,
IBE,ET,country,member,,
IBE,FI,country,member,,
IBE,FJ,country,member,,
IBE,FM,country,member,,
IBE,FR,country,member,,
IBE,GA,country,member,,
IBE,GB,country,member,,
IBE,GD,country,member,,
IBE,GE,country,member,,
IBE,GH,country,member,,
IBE,GM,country,member,,
IBE,GN,country,member,,
IBE,GQ,country,member,,
IBE,GR,country,member,,
IBE,GT,country,member,,
IBE,GW,country,member,,
IBE,GY,country,member,,
IBE,HN,country,member,,
IBE,HR,country,member,,
IBE,HT,country,member,,
IBE,HU,country,member,,
IBE,ID,country,member,,
IBE,IE,country,member,,
IBE,IL,country,member,,
IBE,IN,country,member,,
IBE,IQ,country,member,,
IBE,IR,country,member,,
IBE,IS,country,member,,
IBE,IT,country,member,,
IBE,JM,country,member,,
IBE,JO,country,member,,
IBE,JP,country,member,,
IBE,KE,country,member,,
IBE,KG,country,member,,
IBE,KH,country,member,,
IBE,KI,country,member,,
IBE,KM,country,member,,
IBE,KN,country,member,,
IBE,KP,country,member,,
IBE,KR,country,member,,
IBE,KW,country,member,,
IBE,KZ,country,member,,
IBE,LA,country,member,,
IBE,LB,country,member,,
IBE,LC,country,member,,
IBE,LI,country,member,,
IBE,LK,country,member,,
IBE,LR,country,member,,
IBE,LS,country,member,,
IBE,LT,country,member,,
IBE,LU,country,member,,
IBE,LV,country,member,,
IBE,LY,country,member,,
IBE,MA,country,member,,
IBE,MC,country,member,,
IBE,MD,country,member,,
IBE,ME,country,member,,
IBE,MG,country,member,,
IBE,MH,country,member,,
IBE,MK,country,member,,
IBE,ML,country,member,,
IBE,MM,country,member,,
IBE,MN,country,member,,
IBE,MR,country,member,,
IBE,MT,country,member,,
IBE,MU,country,member,,
IBE,MV,country,member,,
IBE,MW,country,member,,
IBE,MX,country,member,,
IBE,MY,country,member,,
IBE,MZ,country,member,,
IBE,NA,country,member,,
IBE,NE,country,member,,
IBE,NG,country,member,,
IBE,NI,country,member,,
IBE,NL,country,member,,
IBE,NO,country,member,,
IBE,NP,country,member,,
IBE,NR,country,member,,
IBE,NZ,country,member,,
IBE,OM,country,member,,
IBE,PA,country,member,,
IBE,PE,country,member,,
IBE,PG,country,member,,
IBE,PH,country,member,,
IBE,PK,country,member,,
IBE,PL,country,member,,
IBE,PT,country,member,,
IBE,PW,country,member,,
IBE,PY,country,member,,
IBE,QA,country,member,,
IBE,RO,country,member,,
IBE,RS,country,member,,
IBE,RU,country,member,,
IBE,RW,country,member,,
IBE,SA,country,member,,
IBE,SB,country,member,,
IBE,SC,country,member,,
IBE,SD,country,member,,
IBE,SE,country,member,,
IBE,SG,country,member,,
IBE,SI,country,member,,
IBE,SK,country,member,,
IBE,SL,country,member,,
IBE,SM,country,member,,
IBE,SN,country,member,,
IBE,SO,country,member,,
IBE,SR,country,member,,
IBE,SS,country,member,,
IBE,ST,country,member,,
IBE,SV,country,member,,
IBE,SY,country,member,,
IBE,SZ,country,member,,
IBE,TD,country,member,,
IBE,TG,country,member,,
IBE,TH,country,member,,
IBE,TJ,country,member,,
IBE,TL,country,member,,
IBE,TM,country,member,,
IBE,TN,country,member,,
IBE,TO,country,member,,
IBE,TR,country,member,,
IBE,TT,country,member,,
IBE,TV,country,member,,
IBE,TZ,country,member,,
IBE,UA,country,member,,
IBE,UG,country,member,,
IBE,US,country,member,,
IBE,UY,country,member,,
IBE,UZ,country,member,,
IBE,VC,country,member,,
IBE,VE,country,member,,
IBE,VN,country,member,,
IBE,VU,country,member,,
IBE,WS,country,member,,
IBE,YE,country,member,,
IBE,ZA,country,member,,
IBE,ZM,country,member,,
IBE,ZW,country,member,,
IBEC,BG,country,former_member,,
IBEC,CZ,country,former_member,,
IBEC,HU,country,former_member,,
IBEC,MN,country,member,,
IBEC,PL,country,former_member,,
IBEC,RO,country,former_member,,
IBEC,RU,country,member,,
IBEC,VN,country,member,1977,
IBGAUGE,ES,country,member,,
IBGAUGE,PT,country,member,,
IBRD,AE,country,member,,
IBRD,AF,country,member,,
IBRD,AG,country,member,,
IBRD,AL,country,member,,
IBRD,AM,country,member,,
IBRD,AO,country,member,,
IBRD,AR,country,member,,
IBRD,AT,country,member,,
IBRD,AU,country,member,,
IBRD,AZ,country,member,,
IBRD,BA,country,member,,
IBRD,BB,country,member,,
IBRD,BD,country,member,,
IBRD,BE,country,member,,
IBRD,BF,country,member,,
IBRD,BG,country,member,,
IBRD,BH,country,member,,
IBRD,BI,country,member,,
IBRD,BJ,country,member,,
IBRD,BN,country,member,,
IBRD,BO,country,member,,
IBRD,BR,country,member,,
IBRD,BS,country,member,,
IBRD,BT,country,member,,
IBRD,BW,country,member,,
IBRD,BY,country,member,,
IBRD,BZ,country,member,,
IBRD,CA,country,member,,
IBRD,CD,country,member,,
IBRD,CF,country,member,,
IBRD,CG,country,member,,
IBRD,CH,country,member,,
IBRD,CI,country,member,,
IBRD,CL,country,member,,
IBRD,CM,country,member,,
IBRD,CN,country,member,,
IBRD,CO,country,member,,
IBRD,CR,country,member,,
IBRD,CV,country,member,,
IBRD,CY,country,member,,
IBRD,CZ,country,member,,
IBRD,DE,country,member,,
IBRD,DJ,country,member,,
IBRD,DK,country,member,,
IBRD,DM,country,member,,
IBRD,DO,country,member,,
IBRD,DZ,country,member,,
IBRD,EC,country,member,,
IBRD,EE,country,member,,
IBRD,EG,country,member,,
IBRD,ER,country,member,,
IBRD,ES,country,member,,
IBRD,ET,country,member,,
IBRD,FI,country,member,,
IBRD,FJ,country,member,,
IBRD,FM,country,member,,
IBRD,FR,country,member,,
IBRD,GA,country,member,,
IBRD,GB,country,member,,
IBRD,GD,country,member,,
IBRD,GE,country,member,,
IBRD,GH,country,member,,
IBRD,GM,country,member,,
IBRD,GN,country,member,,
